,UniqueId,PhotoPath,ListingType,ProductCode,LongComment,FipePercent,GoodDeal,Title,YearFabrication,YearModel,Odometer,Transmission,NumberPorts,BodyType,Armored,Make.id,Make.Value,Model.id,Model.Value,Version.id,Version.Value,Color.IdPrimary,Color.Primary,Price,SearchPrice,Id,SellerType,City,State,BudgetInvestimento,DealerScore,CarDelivery,TrocaComTroco,ExceededPlan,AdType.id,AdType.Value
0,36523436,2021\202104\20210409\honda-civic-2.0-16v-flexone-ex-4p-cvt-wmimagem14274632495.jpg,U,1614,"sem detalhes, para troca considerar 94,990,00 Outros Opcionais: Porta-copos, Farol de neblina, Direção Elétrica, Comando de áudio no volante, Banco bi-partido, Controle de estabilidade, Distribuição eletrônica de frenagem, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.",97.0,,HONDA CIVIC 2.0 16V FLEXONE EX 4P CVT,2017,2017.0,120000.0,CVT,4,Sedã,N,16,HONDA,690,CIVIC,346782,2.0 16V FLEXONE EX 4P CVT,30410,Preto,89990.0,89990.0,3855937,PJ,Dourados,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
1,34516466,2020\202010\20201015\ford-fiesta-1.6-se-sedan-16v-flex-4p-powershift-wmimagem14533351390.jpg,U,1614,"Veiculo em perfeito estado de conservação. Outros Opcionais: Farol de neblina, MP3 Player, Pára-choques na cor do veículo.",119.0,,FORD FIESTA 1.6 SE SEDAN 16V FLEX 4P POWERSHIFT,2013,2014.0,93130.0,Automática,4,Sedã,N,3,FORD,687,FIESTA,345098,1.6 SE SEDAN 16V FLEX 4P POWERSHIFT,30409,Prata,39000.0,39000.0,3858002,PJ,São Gabriel do Oeste,Mato Grosso do Sul (MS),-1,3,True,True,False,1,Loja
2,36810370,2021\202106\20210614\chevrolet-equinox-2.0-16v-turbo-gasolina-premier-awd-automatico-wmimagem16134236818.jpg,U,1614,"Ficou interessado? Entre em contato para mais informações! Outros Opcionais: Porta-copos, Farol de neblina, Comando de áudio no volante, Assistente de Partida em Rampa, Banco bi-partido, Controle de estabilidade, Distribuição eletrônica de frenagem, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.",101.0,,CHEVROLET EQUINOX 2.0 16V TURBO GASOLINA PREMIER AWD AUTOMÁTICO,2017,2018.0,42933.0,Automática,3,Utilitário esportivo,N,2,CHEVROLET,2988,EQUINOX,347400,2.0 16V TURBO GASOLINA PREMIER AWD AUTOMÁTICO,30404,Branco,134900.0,134900.0,3880990,PJ,Campo Grande,Mato Grosso do Sul (MS),0,3,True,True,False,1,Loja
3,36810740,2021\202105\20210504\volkswagen-gol-1.0-12v-mpi-totalflex-4p-manual-wmimagem16560240255.jpg,U,1614,"Nos contate Outros Opcionais: Distribuição eletrônica de frenagem, Pára-choques na cor do veículo.",115.0,,VOLKSWAGEN GOL 1.0 12V MPI TOTALFLEX 4P MANUAL,2019,2020.0,32776.0,Manual,4,Hatchback,N,5,VOLKSWAGEN,788,GOL,347690,1.0 12V MPI TOTALFLEX 4P MANUAL,30404,Branco,53900.0,53900.0,3849987,PJ,Três Lagoas,Mato Grosso do Sul (MS),0,3,True,True,False,1,Loja
4,37097597,2021\202106\20210602\jeep-renegade-1.8-16v-flex-sport-4p-automatico-wmimagem09103619210.jpg,U,1614,"Veículo simplesmente impecável, em estado de 0km, apenas 4.470 km rodados, veículo sem retoques ou detalhes na pintura.
Aceitamos veículo em troca e financiamos. Outros Opcionais: Direção Elétrica, Comando de áudio no volante, Banco bi-partido, Controle de estabilidade, Distribuição eletrônica de frenagem, Kit Multimídia, MP3 Player, Pára-choques na cor do veículo.",98.0,,JEEP RENEGADE 1.8 16V FLEX SPORT 4P AUTOMÁTICO,2020,2021.0,4470.0,Automática,4,Utilitário esportivo,N,218,JEEP,3511,RENEGADE,346133,1.8 16V FLEX SPORT 4P AUTOMÁTICO,30405,Cinza,89900.0,89900.0,3878264,PJ,Campo Grande,Mato Grosso do Sul (MS),1,3,True,True,False,1,Loja
5,37097756,2021\202105\20210527\mercedesbenz-slc-300-2.0-cgi-gasolina-9gtronic-wmimagem13533760570.jpg,U,1614,[918247],108.0,,MERCEDES-BENZ SLC 300 2.0 CGI GASOLINA 9G-TRONIC,2017,2017.0,22000.0,Automática,2,Conversível,N,25,MERCEDES-BENZ,3583,SLC 300,346731,2.0 CGI GASOLINA 9G-TRONIC,30404,Branco,275000.0,275000.0,3881494,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,False,False,False,2,Concessionária
6,36237730,2021\202103\20210325\volkswagen-gol-1.0-12v-mpi-totalflex-4p-manual-wmimagem2111090466.jpg,U,1614,"GOL 1.0 MPI
2020 / 2021
APENAS 16.000 KM Outros Opcionais: Farol de neblina, Comando de áudio no volante, Distribuição eletrônica de frenagem, Kit Multimídia, Pára-choques na cor do veículo.",101.0,,VOLKSWAGEN GOL 1.0 12V MPI TOTALFLEX 4P MANUAL,2020,2021.0,16000.0,Manual,4,Hatchback,N,5,VOLKSWAGEN,788,GOL,347690,1.0 12V MPI TOTALFLEX 4P MANUAL,30404,Branco,51990.0,51990.0,3826508,PJ,Campo Grande,Mato Grosso do Sul (MS),1,0,False,False,False,2,Concessionária
7,37097898,2021\202105\20210527\chevrolet-celta-1.0-mpfi-lt-8v-flex-4p-manual-wmimagem14003746764.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,104.0,,CHEVROLET CELTA 1.0 MPFI LT 8V FLEX 4P MANUAL,2013,2014.0,95000.0,Manual,3,Hatchback,N,2,CHEVROLET,1143,CELTA,343629,1.0 MPFI LT 8V FLEX 4P MANUAL,30413,Vermelho,27900.0,27900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
8,35377599,2021\202105\20210512\chevrolet-agile-1.4-mpfi-ltz-8v-flex-4p-manual-wmimagem11550004039.jpg,U,1614," Outros Opcionais: Farol de neblina, MP3 Player, Pára-choques na cor do veículo.",98.0,,CHEVROLET AGILE 1.4 MPFI LTZ 8V FLEX 4P MANUAL,2012,2013.0,78000.0,Manual,4,Hatchback,N,2,CHEVROLET,3072,AGILE,342804,1.4 MPFI LTZ 8V FLEX 4P MANUAL,30409,Prata,29990.0,29990.0,3841915,PJ,Dourados,Mato Grosso do Sul (MS),1,3,True,True,False,1,Loja
9,35377603,2020\202012\20201226\ford-ecosport-1.6-xlt-freestyle-8v-flex-4p-manual-wmimagem13231424861.jpg,U,1614,Ficou interessado? Entre em contato para mais informações! Outros Opcionais: Farol de neblina.,87.0,1.0,FORD ECOSPORT 1.6 XLT FREESTYLE 8V FLEX 4P MANUAL,2008,2008.0,100000.0,Manual,4,Utilitário esportivo,N,3,FORD,1193,ECOSPORT,339140,1.6 XLT FREESTYLE 8V FLEX 4P MANUAL,30409,Prata,24990.0,24990.0,3841915,PJ,Dourados,Mato Grosso do Sul (MS),1,3,True,True,False,1,Loja
10,37097932,2021\202105\20210527\fiat-uno-1.0-evo-vivace-8v-flex-4p-manual-wmimagem14022477267.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,,,FIAT UNO 1.0 EVO VIVACE 8V FLEX 4P MANUAL,2012,2013.0,92000.0,Manual,3,Hatchback,N,4,FIAT,781,UNO,344339,1.0 EVO VIVACE 8V FLEX 4P MANUAL,30409,Prata,28900.0,28900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
11,35377652,2020\202012\20201226\citroen-c3-1.4-i-glx-8v-flex-4p-manual-wmimagem13330805345.jpg,U,1614,"Em perfeito estado conservação. Outros Opcionais: Direção Elétrica, Distribuição eletrônica de frenagem, MP3 Player, Pára-choques na cor do veículo.",95.0,1.0,CITROËN C3 1.4 I GLX 8V FLEX 4P MANUAL,2011,2011.0,108000.0,Manual,4,Hatchback,N,12,CITROËN,1195,C3,337636,1.4 I GLX 8V FLEX 4P MANUAL,30409,Prata,20999.0,20999.0,3841915,PJ,Dourados,Mato Grosso do Sul (MS),1,3,True,True,False,1,Loja
12,37098177,2021\202106\20210604\toyota-corolla-2.0-vvtie-flex-altis-direct-shift-wmimagem11251319452.jpg,U,1614,"Farol de neblina, Entrada USB, Direção Elétrica, Baixa km, Garantia da Loja, Veículo de não-fumante, Nenhuma Batida, Pneus Novos, Feito Vistoria Cautelar

",109.0,,TOYOTA COROLLA 2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2019,2020.0,15520.0,CVT,4,Sedã,N,35,TOYOTA,776,COROLLA,348133,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,30405,Cinza,149000.0,149000.0,3844511,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,True,False,2,Concessionária
13,37098178,2021\202105\20210527\renault-sandero-1.0-12v-sce-flex-authentique-manual-wmimagem14134336591.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,113.0,,RENAULT SANDERO 1.0 12V SCE FLEX AUTHENTIQUE MANUAL,2018,2019.0,75000.0,Manual,3,Hatchback,N,30,RENAULT,2848,SANDERO,346961,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,30409,Prata,44900.0,44900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
14,37098219,2021\202105\20210527\chevrolet-celta-1.0-mpfi-life-8v-flex-4p-manual-wmimagem14154945270.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,107.0,,CHEVROLET CELTA 1.0 MPFI LIFE 8V FLEX 4P MANUAL,2009,2010.0,110000.0,Manual,3,Hatchback,N,2,CHEVROLET,1143,CELTA,339981,1.0 MPFI LIFE 8V FLEX 4P MANUAL,30410,Preto,19900.0,19900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
15,37098399,2021\202105\20210527\volkswagen-gol-1.0-mi-16v-turbo-gasolina-4p-manual-g.iii-wmimagem14253443883.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,139.0,,VOLKSWAGEN GOL 1.0 MI 16V TURBO GASOLINA 4P MANUAL G.III,2001,2002.0,202000.0,Manual,3,Hatchback,N,5,VOLKSWAGEN,788,GOL,339494,1.0 MI 16V TURBO GASOLINA 4P MANUAL G.III,30409,Prata,16900.0,16900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
16,37098413,2021\202105\20210527\chevrolet-onix-1.4-mpfi-ltz-8v-flex-4p-manual-wmimagem14255556346.jpg,U,1785," Outros Opcionais: Farol de neblina, Comando de áudio no volante, Distribuição eletrônica de frenagem, Kit Multimídia, Pára-choques na cor do veículo.",98.0,,CHEVROLET ONIX 1.4 MPFI LTZ 8V FLEX 4P MANUAL,2015,2015.0,90000.0,Manual,4,Hatchback,N,2,CHEVROLET,3340,ONIX,344560,1.4 MPFI LTZ 8V FLEX 4P MANUAL,30404,Branco,42000.0,42000.0,3881186,PJ,Dourados,Mato Grosso do Sul (MS),-1,1,True,True,False,1,Loja
17,37098415,2021\202106\20210604\hyundai-creta-1.6-16v-flex-attitude-manual-wmimagem15541895254.jpg,U,1785," Outros Opcionais: Direção Elétrica, Comando de áudio no volante, Banco bi-partido, Distribuição eletrônica de frenagem, Pára-choques na cor do veículo.",107.0,,HYUNDAI CRETA 1.6 16V FLEX ATTITUDE MANUAL,2017,2018.0,41000.0,Automática,4,Utilitário esportivo,N,17,HYUNDAI,3613,CRETA,347028,1.6 16V FLEX ATTITUDE MANUAL,30410,Preto,77990.0,77990.0,3881186,PJ,Dourados,Mato Grosso do Sul (MS),-1,1,True,True,False,1,Loja
18,37098422,2021\202105\20210527\mitsubishi-asx-2.0-4x2-16v-gasolina-4p-automatico-wmimagem14261774983.jpg,U,1785," Outros Opcionais: Farol de neblina, Direção Elétrica, Banco bi-partido, Distribuição eletrônica de frenagem, MP3 Player, Pára-choques na cor do veículo.",111.0,,MITSUBISHI ASX 2.0 4X2 16V GASOLINA 4P AUTOMÁTICO,2014,2015.0,85993.0,CVT,4,Utilitário esportivo,N,26,MITSUBISHI,3194,ASX,343438,2.0 4X2 16V GASOLINA 4P AUTOMÁTICO,30409,Prata,65990.0,65990.0,3881186,PJ,Dourados,Mato Grosso do Sul (MS),-1,1,True,True,False,1,Loja
19,37098557,2021\202106\20210607\volkswagen-up-1.0-mpi-take-up-12v-flex-4p-manual-wmimagem13043310487.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,108.0,,VOLKSWAGEN UP 1.0 MPI TAKE UP 12V FLEX 4P MANUAL,2014,2015.0,69000.0,Manual,3,Hatchback,N,5,VOLKSWAGEN,3422,UP,345455,1.0 MPI TAKE UP 12V FLEX 4P MANUAL,30404,Branco,34900.0,34900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
20,37098558,2021\202105\20210527\volkswagen-voyage-1.0-mi-city-8v-flex-4p-manual-wmimagem14331516358.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,99.0,,VOLKSWAGEN VOYAGE 1.0 MI CITY 8V FLEX 4P MANUAL,2013,2014.0,98000.0,Manual,3,Sedã,N,5,VOLKSWAGEN,2487,VOYAGE,346065,1.0 MI CITY 8V FLEX 4P MANUAL,30404,Branco,32900.0,32900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
21,37098559,2021\202106\20210615\toyota-etios-1.5-x-sedan-16v-flex-4p-manual-wmimagem15410621442.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,103.0,,TOYOTA ETIOS 1.5 X SEDAN 16V FLEX 4P MANUAL,2014,2015.0,90000.0,Manual,3,Sedã,N,35,TOYOTA,3337,ETIOS,344533,1.5 X SEDAN 16V FLEX 4P MANUAL,30404,Branco,37900.0,37900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
22,37098560,2021\202105\20210527\toyota-hilux-2.8-sr-challenge-4x4-cd-16v-diesel-4p-automatico-wmimagem14331647063.jpg,U,1785,"Ficou interessado? Entre em contato para mais informações! Outros Opcionais: Comando de áudio no volante, Kit Multimídia.",123.0,,TOYOTA HILUX 2.8 SR CHALLENGE 4X4 CD 16V DIESEL 4P AUTOMÁTICO,2018,2018.0,16000.0,Automática,3,Picape,N,35,TOYOTA,778,HILUX,347429,2.8 SR CHALLENGE 4X4 CD 16V DIESEL 4P AUTOMÁTICO,30413,Vermelho,176000.0,176000.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
23,37098561,2021\202105\20210527\fiat-palio-1.0-mpi-fire-economy-8v-flex-2p-manual-wmimagem14331800198.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,122.0,,FIAT PALIO 1.0 MPI FIRE ECONOMY 8V FLEX 2P MANUAL,2013,2013.0,112000.0,Manual,2,Hatchback,N,4,FIAT,740,PALIO,342278,1.0 MPI FIRE ECONOMY 8V FLEX 2P MANUAL,30404,Branco,23900.0,23900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
0,37098562,2021\202105\20210527\hyundai-hb20-1.0-comfort-plus-12v-flex-4p-manual-wmimagem14331792761.jpg,U,1785,"Ficou interessado? Entre em contato para mais informações! Outros Opcionais: Comando de áudio no volante, Kit Multimídia.",97.0,,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,2017,2018.0,78000.0,Manual,3,Hatchback,N,17,HYUNDAI,3338,HB20,344531,1.0 COMFORT PLUS 12V FLEX 4P MANUAL,30410,Preto,44900.0,44900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
1,37098667,2021\202105\20210527\chevrolet-d20-4.0-conquest-cs-8v-diesel-2p-manual-wmimagem14372038327.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,145.0,,CHEVROLET D20 4.0 CONQUEST CS 8V DIESEL 2P MANUAL,1996,1996.0,205000.0,Manual,2,Picape,N,2,CHEVROLET,2099,D20,334848,4.0 CONQUEST CS 8V DIESEL 2P MANUAL,30404,Branco,71900.0,71900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
2,37098692,2021\202105\20210527\volkswagen-gol-1.0-mi-8v-flex-2p-manual-g.iv-wmimagem14375749354.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,128.0,,VOLKSWAGEN GOL 1.0 MI 8V FLEX 2P MANUAL G.IV,2007,2007.0,101000.0,Manual,2,Hatchback,N,5,VOLKSWAGEN,788,GOL,338555,1.0 MI 8V FLEX 2P MANUAL G.IV,30404,Branco,17900.0,17900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
3,37098709,2021\202105\20210527\renault-clio-1.0-authentique-16v-gasolina-2p-manual-wmimagem14383740576.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,142.0,,RENAULT CLIO 1.0 AUTHENTIQUE 16V GASOLINA 2P MANUAL,2004,2005.0,180000.0,Manual,2,Hatchback,N,30,RENAULT,759,CLIO,337406,1.0 AUTHENTIQUE 16V GASOLINA 2P MANUAL,30405,Cinza,14900.0,14900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
4,37098721,2021\202105\20210527\ford-ka-1.0-mpi-8v-flex-2p-manual-wmimagem14391184581.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,106.0,,FORD KA 1.0 MPI 8V FLEX 2P MANUAL,2012,2013.0,98000.0,Manual,2,Hatchback,N,3,FORD,703,KA,341270,1.0 MPI 8V FLEX 2P MANUAL,30410,Preto,21900.0,21900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
5,37098842,2021\202106\20210614\hyundai-ix35-2.0-mpfi-gl-16v-flex-4p-automatico-wmimagem09130055221.jpg,U,1614,"Farol de neblina, Bluetooth, Comando de Som no Volante, Entrada USB, Direção Elétrica, Botão Start/Stop, Piloto Automático, Chave Reserva, Volante Multifuncional, Partida sem chave, ",99.0,,HYUNDAI IX35 2.0 MPFI GL 16V FLEX 4P AUTOMÁTICO,2018,2019.0,35980.0,Automática,4,Utilitário esportivo,N,17,HYUNDAI,3130,IX35,347051,2.0 MPFI GL 16V FLEX 4P AUTOMÁTICO,30405,Cinza,97000.0,97000.0,3880462,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,True,False,False,2,Concessionária
6,37098847,2021\202105\20210527\volkswagen-saveiro-1.6-mi-cs-8v-flex-2p-manual-g.iv-wmimagem14450671442.jpg,U,1785,Ficou interessado? Entre em contato para mais informações!,96.0,,VOLKSWAGEN SAVEIRO 1.6 MI CS 8V FLEX 2P MANUAL G.IV,2009,2010.0,128000.0,Manual,2,Picape,N,5,VOLKSWAGEN,763,SAVEIRO,342591,1.6 MI CS 8V FLEX 2P MANUAL G.IV,30409,Prata,25900.0,25900.0,3878403,PJ,Campo Grande,Mato Grosso do Sul (MS),1,4,True,True,False,1,Loja
7,36812183,2021\202105\20210504\mitsubishi-pajero-dakar-3.2-hpe-4x4-7-lugares-16v-turbo-intercooler-diesel-4p-automatico-wmimagem17451939438.jpg,U,1614,"Aceitamos troca e temos as melhores taxas do mercado. IPVA 2021 PAGO.Lift de suspensao 2  Rodas R17 + Pneus 285/75   Espacadores de 32 mm  Estribo Rockslider  Para-choque dianteiro 4 leads  Guincho eletrico 12.000 lbs  Kit de Protecao 4 pecas (Peito, Protetor de Carter, Protetor de Cambio, e Protetor de T. Case)  Para-choque traseiro com engate  Bagageiro de Teto, Snorkel  Farois Mascara Negra, Pintura Black texturizada nos fenders, macanetas, retrovisores e detalhes. Stage 2. Rema",185.0,,MITSUBISHI PAJERO DAKAR 3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,2014,2015.0,110000.0,Automática,4,Utilitário esportivo,N,26,MITSUBISHI,3271,PAJERO DAKAR,344191,3.2 HPE 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,30404,Branco,199900.0,199900.0,3878604,PJ,Campo Grande,Mato Grosso do Sul (MS),0,2,True,True,False,1,Loja
8,37099137,2021\202105\20210527\chevrolet-cobalt-1.8-mpfi-ltz-8v-flex-4p-manual-wmimagem1455189484.jpg,U,1614,"Opcionais anunciados, quilometragem detalhes sobre o veículo devem ser conferidas pelo comprador na avaliação presencial. A Alvorada Veículos, se reserva o direito de corrigir erros gráficos e digitação. O preço e as condições de ofertas podem ser alterados sem aviso prévio.
ALVORADA VEÍCULOS, Garantia de Procedência, há 20 anos realizando sonhos e fazendo amigos !!!
+fotos acesse: alvoradaveiculos.com",110.0,,CHEVROLET COBALT 1.8 MPFI LTZ 8V FLEX 4P MANUAL,2017,2017.0,74358.0,Manual,4,Sedã,N,2,CHEVROLET,3291,COBALT,344973,1.8 MPFI LTZ 8V FLEX 4P MANUAL,30409,Prata,55800.0,55800.0,3850066,PJ,Três Lagoas,Mato Grosso do Sul (MS),0,3,True,True,False,1,Loja
9,36239120,2021\202103\20210316\ford-fiesta-1.0-rocam-hatch-8v-flex-4p-manual-wmimagem1019086179.jpg,U,1614,Ficou interessado? Entre em contato para mais informações! Outros Opcionais: MP3 Player.,99.0,,FORD FIESTA 1.0 ROCAM HATCH 8V FLEX 4P MANUAL,2012,2013.0,11111.0,Manual,4,Hatchback,N,3,FORD,687,FIESTA,343472,1.0 ROCAM HATCH 8V FLEX 4P MANUAL,30413,Vermelho,23900.0,23900.0,3858001,PJ,Campo Grande,Mato Grosso do Sul (MS),-1,1,True,False,False,1,Loja
10,37099318,2021\202105\20210527\fiat-palio-1.6-mpi-sporting-16v-flex-4p-automatizado-wmimagem15013765952.jpg,U,1614,,104.0,,FIAT PALIO 1.6 MPI SPORTING 16V FLEX 4P AUTOMATIZADO,2012,2013.0,56625.0,Semi-automática,4,Hatchback,N,4,FIAT,740,PALIO,344081,1.6 MPI SPORTING 16V FLEX 4P AUTOMATIZADO,30401,Amarelo,35900.0,35900.0,3880694,PJ,Campo Grande,Mato Grosso do Sul (MS),1,3,True,False,False,1,Loja
11,36239242,2021\202103\20210316\citroen-c3-1.6-tendance-16v-flex-4p-automatico-wmimagem10242114319.jpg,U,1614,"Ficou interessado? Entre em contato para mais informações! Outros Opcionais: Farol de neblina, Direção Elétrica, MP3 Player.",91.0,1.0,CITROËN C3 1.6 TENDANCE 16V FLEX 4P AUTOMÁTICO,2014,2015.0,111111.0,Automática,4,Hatchback,N,12,CITROËN,1195,C3,345635,1.6 TENDANCE 16V FLEX 4P AUTOMÁTICO,30413,Vermelho,35900.0,35900.0,3858001,PJ,Campo Grande,Mato Grosso do Sul (MS),-1,1,True,False,False,1,Loja
12,36239433,2021\202103\20210316\chevrolet-corsa-1.0-mpfi-joy-8v-flex-4p-manual-wmimagem10320339429.jpg,U,1614,Ficou interessado? Entre em contato para mais informações!,104.0,,CHEVROLET CORSA 1.0 MPFI JOY 8V FLEX 4P MANUAL,2007,2008.0,165000.0,Manual,4,Hatchback,N,2,CHEVROLET,670,CORSA,337662,1.0 MPFI JOY 8V FLEX 4P MANUAL,30404,Branco,17900.0,17900.0,3858001,PJ,Campo Grande,Mato Grosso do Sul (MS),-1,1,True,False,False,1,Loja
13,36239503,2021\202103\20210316\chevrolet-s10-2.4-advantage-4x2-cd-8v-flex-4p-manual-wmimagem10343612456.jpg,U,1614,Ficou interessado? Entre em contato para mais informações!,106.0,,CHEVROLET S10 2.4 ADVANTAGE 4X2 CD 8V FLEX 4P MANUAL,2010,2011.0,199000.0,Manual,4,Picape,N,2,CHEVROLET,761,S10,339974,2.4 ADVANTAGE 4X2 CD 8V FLEX 4P MANUAL,30410,Preto,47900.0,47900.0,3858001,PJ,Campo Grande,Mato Grosso do Sul (MS),-1,1,True,False,False,1,Loja
14,36239524,2021\202103\20210316\volkswagen-gol-1.0-mi-trend-8v-flex-4p-manual-wmimagem10351406686.jpg,U,1614,Ficou interessado? Entre em contato para mais informações!,93.0,1.0,VOLKSWAGEN GOL 1.0 MI TREND 8V FLEX 4P MANUAL,2010,2011.0,127000.0,Manual,4,Hatchback,N,5,VOLKSWAGEN,788,GOL,345398,1.0 MI TREND 8V FLEX 4P MANUAL,30409,Prata,20900.0,20900.0,3858001,PJ,Campo Grande,Mato Grosso do Sul (MS),-1,1,True,False,False,1,Loja
15,35952931,2021\202106\20210610\fiat-fiorino-1.4-mpi-furgao-8v-flex-2p-manual-wmimagem16030288039.jpg,U,1614,"Veículo possui manual do proprietário e chave reserva, veículo em perfeito estado de conservação e excelente para o dia a dia de trabalho.
(67)99224-8232/(67)98483-8948. Outros Opcionais: Farol de neblina, Distribuição eletrônica de frenagem, MP3 Player, Pára-choques na cor do veículo.",115.0,,FIAT FIORINO 1.4 MPI FURGÃO 8V FLEX 2P MANUAL,2018,2018.0,101.0,Manual,2,Van/Utilitário,N,4,FIAT,688,FIORINO,345418,1.4 MPI FURGÃO 8V FLEX 2P MANUAL,30404,Branco,62900.0,62900.0,3895467,PJ,Campo Grande,Mato Grosso do Sul (MS),0,0,False,False,False,1,Loja
16,36239709,2021\202103\20210316\hyundai-i30-2.0-mpfi-gls-16v-gasolina-4p-manual-wmimagem10424189887.jpg,U,1614,"Ficou interessado? Entre em contato para mais informações! Outros Opcionais: Farol de neblina, Direção Elétrica, Controle de estabilidade, MP3 Player.",97.0,,HYUNDAI I30 2.0 MPFI GLS 16V GASOLINA 4P MANUAL,2011,2012.0,132000.0,Manual,4,Hatchback,N,17,HYUNDAI,3034,I30,343390,2.0 MPFI GLS 16V GASOLINA 4P MANUAL,30409,Prata,33900.0,33900.0,3858001,PJ,Campo Grande,Mato Grosso do Sul (MS),-1,1,True,False,False,1,Loja
17,36239715,2021\202103\20210316\toyota-corolla-2.0-xei-16v-flex-4p-automatico-wmimagem1042148241.jpg,U,1614,"Ficou interessado? Entre em contato para mais informações! Outros Opcionais: Farol de neblina, MP3 Player.",92.0,1.0,TOYOTA COROLLA 2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013.0,137000.0,Automática,4,Sedã,N,35,TOYOTA,776,COROLLA,342983,2.0 XEI 16V FLEX 4P AUTOMÁTICO,30409,Prata,51900.0,51900.0,3858001,PJ,Campo Grande,Mato Grosso do Sul (MS),-1,1,True,False,False,1,Loja
18,36239848,2021\202103\20210316\toyota-corolla-1.8-gli-upper-16v-flex-4p-automatico-wmimagem1049121553.jpg,U,1614,"carro de procedência com todas revisões na concessionária, manual e chave reserva.
 Outros Opcionais: Porta-copos, Farol de neblina, Direção Elétrica, Comando de áudio no volante, MP3 Player, Pára-choques na cor do veículo.",100.0,,TOYOTA COROLLA 1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2016,2017.0,76500.0,Automática,4,Sedã,N,35,TOYOTA,776,COROLLA,346123,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,30402,Azul,74900.0,74900.0,3858001,PJ,Campo Grande,Mato Grosso do Sul (MS),-1,1,True,False,False,1,Loja
19,35666611,2021\202102\20210224\chevrolet-onix-1.0-mpfi-joy-8v-flex-4p-manual-wmimagem17580276088.jpg,U,1614,"Nos contate Outros Opcionais: Direção Elétrica, Distribuição eletrônica de frenagem, Pára-choques na cor do veículo.",,,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,2019,2020.0,51989.0,Manual,4,Hatchback,N,2,CHEVROLET,3340,ONIX,346815,1.0 MPFI JOY 8V FLEX 4P MANUAL,30409,Prata,49900.0,49900.0,3849987,PJ,Três Lagoas,Mato Grosso do Sul (MS),0,3,True,True,False,1,Loja
